25,0.022414,0.9749+0.0032175i,0.92555+0.068578i,0.99939+0.05074i,0.982-0.0023506i,1-1.3686e-32i,0.96652+0.036855i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.96311+0.036895i,1+4.0331e-35i,1+1.4444e-34i,0.94129+0.060371i,1.0083+0.024148i,0.99451+0.013138i,0.9886+0.034044i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.83169+0.075278i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.95946+0.090711i,1+2.5901e-32i,1+2.3493e-32i,0.99887+0.023174i,1.0095+0.031518i,0.1716-0.10618i,0.45008+0.45862i,0.96735+0.023447i,0.9945+0.027409i
47,0.050345,0.9748+0.0033388i,0.91381+0.073967i,0.96441+0.067126i,0.982-0.0023506i,1-1.3686e-32i,0.95673+0.097802i,1-1.3802e-31i,0.99065+0.029266i,1.0198+0.019938i,0.96287+0.021819i,0.95318+0.03884i,0.99109-0.00011912i,1+1.4444e-34i,0.91379+0.072995i,0.98288+0.057894i,0.98379+0.029463i,0.98561+0.043615i,0.95787+0.044748i,0.99319+0.044391i,1-8.6374e-33i,1-1.3166e-34i,0.82135+0.070139i,1-5.2537e-33i,1-2.5142e-32i,0.96613+0.045115i,0.9366+0.11015i,1+2.5901e-32i,0.99803+0.012128i,0.99892+0.023045i,1.0095+0.031513i,0.16854-0.11018i,0.45915+0.4655i,0.95034+0.057525i,0.97605+0.030033i
67,0.1,0.9749+0.0032175i,0.91318+0.072626i,0.99236+0.061057i,0.982-0.0023506i,1-1.3686e-32i,0.96652+0.036855i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97025+0.024512i,0.96311+0.036901i,1+4.0331e-35i,1+1.4444e-34i,0.9183+0.074749i,1.0083+0.024148i,1+1.5186e-33i,0.98919+0.033805i,0.99752+0.040946i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.83127+0.07311i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.95795+0.10268i,1+2.5901e-32i,1+2.3493e-32i,0.99892+0.023045i,1.0166+0.024113i,0.1716-0.10618i,0.45008+0.45862i,0.96735+0.023447i,0.9945+0.027409i
