25,0.01,1,0.92555+0.068578i,0.99939+0.05074i,0.982-0.0023506i,1-1.3686e-32i,0.96652+0.036855i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.96311+0.036895i,1+4.0331e-35i,1+1.4444e-34i,0.94129+0.060371i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.83091+0.074431i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.95946+0.090711i,1+2.5901e-32i,0.99803+0.012128i,0.99887+0.023174i,1.0095+0.031518i,0.1716-0.10618i,0.45008+0.45862i,0.96735+0.023447i,1+2.3498e-31i
47,0.01,1,0.92124+0.066909i,0.96665+0.061909i,0.982-0.0023506i,1-1.3686e-32i,0.95738+0.09728i,1-1.3802e-31i,0.98261+0.013161i,1.0138+0.022674i,0.96377+0.022152i,0.96311+0.036897i,0.99109-0.00011912i,0.98067+0.017386i,0.92878+0.071186i,0.97129+0.029524i,0.98379+0.029462i,0.98247+0.039127i,0.95125+0.048439i,0.98922+0.018033i,1-8.6374e-33i,1.0037+0.0089368i,0.83181+0.074608i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94095+0.087416i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.16926-0.10937i,0.45915+0.4655i,0.95024+0.058872i,0.97605+0.030033i
67,0.01,1,0.90709+0.070478i,0.96631+0.075695i,0.9764-0.0081852i,1-1.3686e-32i,0.95733+0.097083i,1-1.3802e-31i,0.97997+0.014702i,1.0091+0.027117i,0.94822+0.016526i,0.95318+0.038839i,0.99109-0.00011912i,0.97852+0.021566i,0.90757+0.072441i,0.96986+0.035132i,0.96414+0.054486i,0.97062+0.056433i,0.95145+0.048489i,0.97979+0.049179i,1.0114+0.011161i,1.0076+0.01968i,0.82808+0.06843i,0.99845+0.01657i,0.9919+0.0065888i,0.97118+0.050698i,0.93659+0.1101i,1+2.5901e-32i,1.001+0.016767i,1.0015+0.024895i,1.0044+0.037077i,0.17861-0.095236i,0.45907+0.46548i,0.95006+0.05847i,0.95947+0.044725i
