25,0.1,0.94615,0.97439,1,1,1,0.84861,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,1,0.96893,0.96701,0.97281,0.97448,0.94549,1,1,0.96239,0.95724,1,1,1,1,0.11915,0.1037,0.96827,0.96812
45,0.1,0.9461,0.97439,0.99552,1,1,0.84867,1,0.98928,0.98872,0.99964,1,1,1,0.98764,0.98123,0.96811,0.97786,0.96685,0.95357,0.96294,0.97448,0.94114,1,1,0.96435,0.95911,1,1,1,0.99172,0.11915,0.10227,0.96827,0.96373
67,0.1,0.9461,0.97119,0.99291,1,1,0.85013,1,0.97476,0.98113,0.99463,0.99786,1,0.98333,0.98764,0.97874,0.96309,0.97379,0.96099,0.9367,0.95693,0.9518,0.93568,0.9899,1,0.96265,0.95448,1,1,0.99089,0.99172,0.11915,0.10221,0.96204,0.95471
25,0.13103,0.94615,0.97439,1,1,1,0.85044,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,0.98924,0.96893,0.95731,1,1,0.94584,1,1,0.96423,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.96812
45,0.13103,0.94608,0.97439,0.99552,1,1,0.84821,1,0.98928,1,1,1,1,1,0.98764,0.98123,0.96805,0.97974,0.96587,0.95161,0.96294,0.97448,0.9422,1,1,0.9616,0.95909,1,1,1,0.99172,0.11915,0.10134,0.96827,0.96363
67,0.13103,0.94612,0.97119,0.99291,1,1,0.8414,1,0.98067,0.98872,0.99738,1,1,0.98032,0.98764,0.97785,0.96309,0.97418,0.96132,0.93637,0.96302,0.9539,0.93691,1,1,0.96356,0.95509,1,1,1,0.99172,0.11898,0.10311,0.96204,0.95754
25,0.16207,0.94615,0.97439,1,1,1,0.85044,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,0.98924,0.96893,0.95731,1,1,0.94584,1,1,0.96423,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.96812
45,0.16207,0.94612,0.97439,0.99552,1,1,0.84844,1,0.99494,1,1,1,1,1,0.98764,0.98123,0.96833,0.98347,0.96815,0.95168,0.96294,0.97448,0.94171,1,1,0.9616,0.95975,1,1,1,1,0.11898,0.10307,0.96827,0.96372
67,0.16207,0.94612,0.97439,0.99552,1,1,0.84844,1,0.99494,1,1,1,1,1,0.98764,0.98123,0.96833,0.98347,0.96815,0.95168,0.96294,0.97448,0.94171,1,1,0.9616,0.95975,1,1,1,1,0.11898,0.10307,0.96827,0.96372
25,0.1931,0.94615,0.97439,1,1,1,0.85044,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,0.98924,0.96893,0.95731,1,1,0.94584,1,1,0.96423,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.96812
45,0.1931,0.94615,0.97439,1,1,1,0.85044,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,0.98924,0.96893,0.95731,1,1,0.94584,1,1,0.96423,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.96812
67,0.1931,0.94615,0.97439,1,1,1,0.85044,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,0.98924,0.96893,0.95731,1,1,0.94584,1,1,0.96423,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.96812
25,0.22414,0.94615,0.97439,1,1,1,0.8558,1,1,1,1,1,1,1,1,0.98623,0.97064,1,0.97058,0.96701,1,1,0.94909,1,1,0.98406,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
45,0.22414,0.94615,0.97439,1,1,1,0.8558,1,1,1,1,1,1,1,1,0.98623,0.97064,1,0.97058,0.96701,1,1,0.94909,1,1,0.98406,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
67,0.22414,0.94615,0.97439,1,1,1,0.8558,1,1,1,1,1,1,1,1,0.98623,0.97064,1,0.97058,0.96701,1,1,0.94909,1,1,0.98406,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
25,0.25517,0.94616,1,1,1,1,0.89823,1,1,1,1,1,1,1,1,1,1,1,1,0.96701,1,1,0.96319,1,1,1,1,1,1,1,1,0.11915,0.10418,1,1
45,0.25517,0.94616,1,1,1,1,0.89823,1,1,1,1,1,1,1,1,1,1,1,1,0.96701,1,1,0.96319,1,1,1,1,1,1,1,1,0.11915,0.10418,1,1
67,0.25517,0.94616,1,1,1,1,0.89823,1,1,1,1,1,1,1,1,1,1,1,1,0.96701,1,1,0.96319,1,1,1,1,1,1,1,1,0.11915,0.10418,1,1
25,0.28621,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
45,0.28621,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
67,0.28621,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
25,0.31724,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
45,0.31724,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
67,0.31724,0.94614,1,1,1,1,0.93435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96902,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
25,0.34828,0.94614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11915,0.10357,1,1
