47,0.001931,0.97508+0.0030456i,0.92123+0.066906i,0.96897+0.058849i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0138+0.022674i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.98922+0.018033i,1-8.6374e-33i,1.0037+0.0089368i,0.83154+0.074612i,0.99452+0.010036i,1-2.5142e-32i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.001931,0.97507+0.00305i,0.90707+0.070453i,0.96567+0.075508i,0.97241-0.011844i,0.99787+0.00046095i,0.95733+0.097091i,1-1.3802e-31i,0.97997+0.014706i,1.0091+0.027117i,0.94831+0.017073i,0.9526+0.045583i,0.99109-0.00011912i,0.97852+0.021566i,0.9225+0.069573i,0.96986+0.035131i,0.97702+0.037383i,0.97047+0.056859i,0.9514+0.048482i,0.98002+0.04976i,1.0042+0.0027159i,1.0076+0.019683i,0.8283+0.071365i,0.99845+0.01657i,0.9919+0.0065888i,0.97128+0.050782i,0.93699+0.10089i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023147i,1.0043+0.037112i,0.17733-0.10065i,0.46093+0.4583i,0.95005+0.058474i,0.95947+0.044727i
25,0.0022414,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0022414,0.97508+0.0030456i,0.92123+0.066906i,0.96897+0.058849i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0138+0.022674i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.98922+0.018033i,1-8.6374e-33i,1.0037+0.0089368i,0.83154+0.074612i,0.99452+0.010036i,1-2.5142e-32i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0022414,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075506i,0.96757-0.014634i,0.99787+0.00046095i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014706i,1.0091+0.027117i,0.94831+0.017072i,0.95257+0.045545i,0.99109-0.00011912i,0.97851+0.021566i,0.92255+0.069497i,0.96986+0.035129i,0.97702+0.037383i,0.97048+0.05686i,0.96008+0.060968i,0.98002+0.049758i,1-8.6374e-33i,1.0076+0.019683i,0.82819+0.07125i,0.99845+0.01657i,0.9919+0.0065888i,0.97128+0.050782i,0.93698+0.10088i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023147i,1.0043+0.037112i,0.1771-0.1008i,0.46093+0.4583i,0.95005+0.058471i,0.95947+0.044724i
25,0.0025517,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0025517,0.97508+0.0030456i,0.92123+0.066906i,0.96662+0.061894i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0198+0.019938i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.99518+0.014506i,1-8.6374e-33i,1.0037+0.0089368i,0.83151+0.07455i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0025517,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075506i,0.96757-0.014634i,0.99787+0.00046095i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014706i,1.0091+0.027117i,0.94831+0.017072i,0.95257+0.045545i,0.99109-0.00011912i,0.97851+0.021566i,0.92255+0.069497i,0.96986+0.035129i,0.97702+0.037383i,0.97048+0.05686i,0.96008+0.060968i,0.98002+0.049758i,1-8.6374e-33i,1.0076+0.019683i,0.82819+0.07125i,0.99845+0.01657i,0.9919+0.0065888i,0.97128+0.050782i,0.93698+0.10088i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023147i,1.0043+0.037112i,0.1771-0.1008i,0.46093+0.4583i,0.95005+0.058471i,0.95947+0.044724i
25,0.0028621,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0028621,0.97508+0.0030456i,0.92123+0.066906i,0.96662+0.061894i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0198+0.019938i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.99518+0.014506i,1-8.6374e-33i,1.0037+0.0089368i,0.83151+0.07455i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0028621,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075506i,0.96757-0.014634i,0.99787+0.00046095i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014706i,1.0091+0.027117i,0.94831+0.017072i,0.95257+0.045545i,0.99109-0.00011912i,0.97851+0.021566i,0.92255+0.069497i,0.96986+0.035129i,0.97702+0.037383i,0.97048+0.05686i,0.96008+0.060968i,0.98002+0.049758i,1-8.6374e-33i,1.0076+0.019683i,0.82819+0.07125i,0.99845+0.01657i,0.9919+0.0065888i,0.97128+0.050782i,0.93698+0.10088i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023147i,1.0043+0.037112i,0.1771-0.1008i,0.46093+0.4583i,0.95005+0.058471i,0.95947+0.044724i
25,0.0031724,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0031724,0.97508+0.0030456i,0.92123+0.066906i,0.96662+0.061894i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0198+0.019938i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.99518+0.014506i,1-8.6374e-33i,1.0037+0.0089368i,0.83151+0.07455i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0031724,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075507i,0.96757-0.014634i,1-1.3686e-32i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014705i,1.0091+0.027117i,0.94829+0.017093i,0.95258+0.045548i,0.99109-0.00011912i,0.97851+0.021566i,0.91555+0.069259i,0.96986+0.035129i,0.97661+0.049157i,0.97061+0.056436i,0.96008+0.060968i,0.98002+0.049751i,1-8.6374e-33i,1.0076+0.019683i,0.82821+0.071208i,0.99845+0.01657i,0.9919+0.0065888i,0.97125+0.050723i,0.93698+0.10089i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023146i,1.0043+0.037093i,0.1771-0.1008i,0.45845+0.4595i,0.95005+0.058469i,0.95947+0.044723i
25,0.0034828,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0034828,0.97508+0.0030456i,0.92123+0.066906i,0.96662+0.061894i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0198+0.019938i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.99518+0.014506i,1-8.6374e-33i,1.0037+0.0089368i,0.83151+0.07455i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0034828,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075507i,0.96757-0.014634i,1-1.3686e-32i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014705i,1.0091+0.027117i,0.94829+0.017093i,0.95258+0.045548i,0.99109-0.00011912i,0.97851+0.021566i,0.91555+0.069259i,0.96986+0.035129i,0.97661+0.049157i,0.97061+0.056436i,0.96008+0.060968i,0.98002+0.049751i,1-8.6374e-33i,1.0076+0.019683i,0.82821+0.071208i,0.99845+0.01657i,0.9919+0.0065888i,0.97125+0.050723i,0.93698+0.10089i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023146i,1.0043+0.037093i,0.1771-0.1008i,0.45845+0.4595i,0.95005+0.058469i,0.95947+0.044723i
25,0.0037931,0.9749+0.0032131i,0.92359+0.068289i,0.99678+0.041093i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.9726+0.03947i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84423+0.073124i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.4536+0.45879i,0.96734+0.023452i,1+2.3498e-31i
47,0.0037931,0.97508+0.0030456i,0.92123+0.066906i,0.96662+0.061894i,0.98389-0.0021648i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0198+0.019938i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.99518+0.014506i,1-8.6374e-33i,1.0037+0.0089368i,0.83151+0.07455i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94092+0.087433i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.17748-0.1005i,0.45843+0.45958i,0.95023+0.058873i,0.97605+0.030033i
67,0.0037931,0.97506+0.0030547i,0.90707+0.070455i,0.96567+0.075507i,0.96757-0.014634i,1-1.3686e-32i,0.9573+0.097068i,1-1.3802e-31i,0.97997+0.014705i,1.0091+0.027117i,0.94829+0.017093i,0.95258+0.045548i,0.99109-0.00011912i,0.97851+0.021566i,0.91555+0.069259i,0.96986+0.035129i,0.97661+0.049157i,0.97061+0.056436i,0.96008+0.060968i,0.98002+0.049751i,1-8.6374e-33i,1.0076+0.019683i,0.82821+0.071208i,0.99845+0.01657i,0.9919+0.0065888i,0.97125+0.050723i,0.93698+0.10089i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023146i,1.0043+0.037093i,0.1771-0.1008i,0.45845+0.4595i,0.95005+0.058469i,0.95947+0.044723i
25,0.0041034,0.9749+0.0032131i,0.92359+0.068289i,0.99939+0.05074i,0.98212-0.001882i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.96311+0.036895i,1+4.0331e-35i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84362+0.072552i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17172-0.10603i,0.45004+0.45836i,0.96734+0.023452i,1+2.3498e-31i
47,0.0041034,0.97483+0.0033091i,0.92123+0.066906i,0.96665+0.061909i,0.98215-0.0017725i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0138+0.022674i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.98922+0.018033i,1-8.6374e-33i,1.0037+0.0089368i,0.83182+0.074609i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94095+0.087417i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.16939-0.1092i,0.45905+0.46522i,0.95023+0.058873i,0.97605+0.030033i
67,0.0041034,0.97507+0.00305i,0.90707+0.070453i,0.96568+0.075508i,0.97241-0.009266i,1-1.3686e-32i,0.95733+0.09709i,1-1.3802e-31i,0.97997+0.014705i,1.0091+0.027117i,0.94829+0.017094i,0.9526+0.045586i,0.99109-0.00011912i,0.97852+0.021566i,0.91552+0.069354i,0.96986+0.035132i,0.97661+0.049157i,0.9706+0.056434i,0.9514+0.048482i,0.98002+0.049753i,1.0114+0.011161i,1.0076+0.019683i,0.82573+0.067676i,0.99845+0.01657i,0.9919+0.0065888i,0.97125+0.050723i,0.93698+0.1009i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023146i,1.0043+0.037094i,0.17733-0.10065i,0.45845+0.4595i,0.95005+0.058471i,0.95947+0.044726i
25,0.0044138,0.9749+0.0032153i,0.92359+0.068289i,0.99939+0.05074i,0.982-0.0023506i,1-1.3686e-32i,0.96651+0.036858i,1-1.3802e-31i,1-1.4968e-35i,1.0198+0.019938i,0.97847+0.02167i,0.96311+0.036895i,0.99109-0.00011912i,1+1.4444e-34i,0.94123+0.060353i,1.0083+0.024148i,0.99451+0.013138i,0.9822+0.039484i,0.99415+0.018789i,1-1.5829e-33i,1-8.6374e-33i,1-1.3166e-34i,0.84361+0.072555i,1-5.2537e-33i,1-2.5142e-32i,0.98904+0.010961i,0.9539+0.058047i,1+2.5901e-32i,0.99803+0.012128i,0.99886+0.023199i,1.0095+0.031518i,0.17167-0.1061i,0.45366+0.45904i,0.96734+0.023452i,1+2.3498e-31i
47,0.0044138,0.97483+0.0033091i,0.92123+0.066906i,0.96665+0.061909i,0.98215-0.0017725i,1-1.3686e-32i,0.95204+0.07454i,1-1.3802e-31i,0.98261+0.013162i,1.0138+0.022674i,0.96377+0.022152i,0.96311+0.036896i,0.99109-0.00011912i,0.98067+0.017386i,0.92876+0.071199i,0.97129+0.029526i,0.98379+0.029462i,0.98247+0.039126i,0.98705+0.047541i,0.98922+0.018033i,1-8.6374e-33i,1.0037+0.0089368i,0.83182+0.074609i,0.99452+0.010036i,0.9919+0.0065888i,0.96613+0.045114i,0.94095+0.087417i,1+2.5901e-32i,1.001+0.016779i,0.99887+0.023173i,1.0042+0.037142i,0.16939-0.1092i,0.45905+0.46522i,0.95023+0.058873i,0.97605+0.030033i
67,0.0044138,0.97507+0.00305i,0.90707+0.070453i,0.96568+0.075508i,0.97241-0.009266i,1-1.3686e-32i,0.95733+0.09709i,1-1.3802e-31i,0.97997+0.014705i,1.0091+0.027117i,0.94829+0.017094i,0.9526+0.045586i,0.99109-0.00011912i,0.97852+0.021566i,0.91552+0.069354i,0.96986+0.035132i,0.97661+0.049157i,0.9706+0.056434i,0.9514+0.048482i,0.98002+0.049753i,1.0114+0.011161i,1.0076+0.019683i,0.82573+0.067676i,0.99845+0.01657i,0.9919+0.0065888i,0.97125+0.050723i,0.93698+0.1009i,1+2.5901e-32i,1.001+0.016768i,0.99888+0.023146i,1.0043+0.037094i,0.17733-0.10065i,0.45845+0.4595i,0.95005+0.058471i,0.95947+0.044726i
